Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Estonia,EST,2017,45.17,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Ethiopia,ETH,2017,0.06,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Finland,FIN,2021,70.78,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Finland,FIN,2017,56.79,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,France,FRA,2021,55.82,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,France,FRA,2017,57.71,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Gabon,GAB,2021,8.2,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Gabon,GAB,2017,5.73,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,"Gambia, The",GMB,2017,1.11,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Georgia,GEO,2021,15.53,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Georgia,GEO,2017,2.45,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Germany,DEU,2021,61.74,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Germany,DEU,2017,67.46,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Ghana,GHA,2021,5.65,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Ghana,GHA,2017,3.68,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Greece,GRC,2021,55.94,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Greece,GRC,2017,19.75,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Guatemala,GTM,2017,3.04,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Guinea,GIN,2021,3.5,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Guinea,GIN,2017,2.05,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Haiti,HTI,2017,4.02,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Honduras,HND,2021,5.31,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Honduras,HND,2017,1.88,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,"Hong Kong SAR, China",HKG,2021,62.42,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,"Hong Kong SAR, China",HKG,2017,39.28,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Hungary,HUN,2021,48.05,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Hungary,HUN,2017,24.67,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Iceland,ISL,2021,72.8,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,India,IND,2021,5.09,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,India,IND,2017,1.93,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Indonesia,IDN,2021,21.47,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Indonesia,IDN,2017,11.23,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,"Iran, Islamic Rep.",IRN,2021,27.65,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,"Iran, Islamic Rep.",IRN,2017,21.57,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Iraq,IRQ,2021,17.91,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Iraq,IRQ,2017,6.44,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Ireland,IRL,2021,73.87,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Ireland,IRL,2017,58.74,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Israel,ISR,2021,51.22,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Israel,ISR,2017,38.01,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Italy,ITA,2021,55.68,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Italy,ITA,2017,50.79,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Jamaica,JAM,2021,14.68,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Japan,JPN,2021,50.23,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Japan,JPN,2017,42.52,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Jordan,JOR,2021,16.15,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Jordan,JOR,2017,6.79,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kazakhstan,KAZ,2021,39.52,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kazakhstan,KAZ,2017,13.73,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kenya,KEN,2021,13.11,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kenya,KEN,2017,7.05,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,"Korea, Rep.",KOR,2021,78.11,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,"Korea, Rep.",KOR,2017,72.77,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kosovo,XKX,2021,27.52,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kosovo,XKX,2017,8.59,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kuwait,KWT,2017,24.14,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kyrgyz Republic,KGZ,2021,8.97,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Kyrgyz Republic,KGZ,2017,3.4,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Lao PDR,LAO,2021,12.12,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Lao PDR,LAO,2017,6.67,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Latvia,LVA,2021,52.7,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Latvia,LVA,2017,35.18,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Lebanon,LBN,2021,8.44,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Lebanon,LBN,2017,14.45,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Lesotho,LSO,2017,1.3,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Liberia,LBR,2021,4.02,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Liberia,LBR,2017,0.45,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Libya,LBY,2017,14.7,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Lithuania,LTU,2021,43.63,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Lithuania,LTU,2017,40.89,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Luxembourg,LUX,2017,47.62,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Madagascar,MDG,2017,0.58,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Malawi,MWI,2021,1.44,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Malawi,MWI,2017,1.04,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Malaysia,MYS,2021,50.51,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Malaysia,MYS,2017,35.67,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Maldives,MDV,2017,30.86,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mali,MLI,2021,2.95,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mali,MLI,2017,0.91,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Malta,MLT,2021,49.76,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Malta,MLT,2017,43.3,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mauritania,MRT,2017,1.11,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mauritius,MUS,2021,21.58,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mauritius,MUS,2017,12.99,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mexico,MEX,2017,6.92,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Moldova,MDA,2021,25.35,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Moldova,MDA,2017,15.38,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mongolia,MNG,2021,49.86,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mongolia,MNG,2017,8.65,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Montenegro,MNE,2017,10.59,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Morocco,MAR,2021,8.65,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Morocco,MAR,2017,0.87,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mozambique,MOZ,2021,4.02,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Mozambique,MOZ,2017,3.91,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Myanmar,MMR,2021,21.49,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Myanmar,MMR,2017,2.34,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Namibia,NAM,2021,11.66,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Namibia,NAM,2017,9.36,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Nepal,NPL,2021,4.23,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Nepal,NPL,2017,0.51,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Netherlands,NLD,2021,72.15,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Netherlands,NLD,2017,71.37,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,New Zealand,NZL,2021,77.78,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,New Zealand,NZL,2017,70.53,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Nicaragua,NIC,2021,5.65,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Nicaragua,NIC,2017,1,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Niger,NER,2017,1.05,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Nigeria,NGA,2021,2.73,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Nigeria,NGA,2017,2.16,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,North Macedonia,MKD,2021,31.78,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,North Macedonia,MKD,2017,16.33,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Norway,NOR,2021,87.95,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Norway,NOR,2017,71.78,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Pakistan,PAK,2021,0.75,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Pakistan,PAK,2017,0.49,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Panama,PAN,2021,10.98,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Panama,PAN,2017,3.8,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Paraguay,PRY,2021,7.73,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Paraguay,PRY,2017,2.03,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Peru,PER,2021,12.66,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Peru,PER,2017,2.4,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Philippines,PHL,2021,31.91,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Philippines,PHL,2017,10.76,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Poland,POL,2021,63.29,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Poland,POL,2017,42.7,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Portugal,PRT,2021,33.01,
"Used a mobile phone or the internet to buy something online, female (% age 15+)",fin14b.t.d.1,Portugal,PRT,2017,24.21,
